2026.05.19 - 12.39.46

creationTime:Wed Apr 01 00:00:00 UTC 2026-Wed Apr 01 23:59:59 UTC 2026 ,messageType:FPL 
Direction	 Temps de Création	 Prio	 FamilyId	 Destinataires	 First Recipient Address	 FilTim	 Origine	 Circuit	 EMID	 IMID	 Incomplete Pathname	 IPM Identificateur	 Type	 First Reported Recipient	 Code du Motif	 Code de Diagnostic	 Texte
Input	 2026-04-01 00:05:35.832	 FF	 ANA0023	 [DBBBFPLX  DGACFPLX  DNKKZQZX]	 DBBBFPLX	 011204	 EDDFUAEK	  	 ANA0023	 349.1775001935.53	 	  	 FPL	   	   	   	 (FPL-UAE6M-IS-B77W/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-OMDB0310-N0505F280 DCT ANVIX R401 GIDIS G783 VAVIM T636 BUBUB/N0499F290 Z889 ULBIS/N0494F310 Z889 DEBAV L710 KUKDI/N0499F320 B400 IMKAD/N0502F320 B400 RIGAM B404 PURKA/N0505F320 B404 DEMGO/N0505F320 UB404 HARGA UM216 PATAR UN553 NALOS UT136 BUN UH1 MONEN UL433 AKDEV/N0500F340 UL433 MPK UR984 ARKEV DCT DLA UP685 ARDEX/N0501F340 UP685 LIREX/N0501F340 DCT EREKA EREKA1B-DGAA0830 DIAP-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP CPDLCX SUR/RSP180 260B CANMANDATE DOF/260401 REG/A6EGD EET/OOMM0027 OYSC0122 HCSM0210 HAAA0249 HKNA0345 HUEC0406 FZZA0433 FCCC0602 DNKK0719 DGAC0743 SEL/CSQR CODE/89617C PER/D RALT/HKJK FCBB FKKD RMK/NRP HAR TCAS ADSB KULDRO)
Output	 2026-04-01 00:05:35.843	 FF	 349.1775001935.53	 [DGACFPLX]	 DGACFPLX	 011204	 EDDFUAEK	 ACCRA	 NGA026	 349.1775001935.53	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:05:35.844	 FF	 349.1775001935.53	 [DNKKZQZX]	 DNKKZQZX	 011204	 EDDFUAEK	 KANO	 NKA030	 349.1775001935.53	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:05:35.861	 FF	 349.1775001935.53	 [DBBBFPLX]	 DBBBFPLX	 011204	 EDDFUAEK	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000535Z-0069:previd=349.1775001935.53	 349.1775001935.53	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:23.261	 FF	 ANA0027	 [DGACZQZX  DGFCZQZX  DNKKZQZX]	 DGACZQZX	 011207	 OMDBZPZX	  	 ANA0027	 349.1775002043.57	 	  	 FPL	   	   	   	 (FPL-UAE6M-IS-B77W/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-OMDB0310-N0505F280 DCT ANVIX R401 GIDIS G783 VAVIM T636 BUBUB/N0499F290 Z889ULBIS/N0494F310 Z889 DEBAV L710 KUKDI/N0499F320 B400 IMKAD/N0502F320B400 RIGAM B404 PURKA/N0505F320 B404 DEMGO/N0505F320 UB404 HARGAUM216 PATAR UN553 NALOS UT136 BUN UH1 MONEN UL433 AKDEV/N0500F340UL433 MPK UR984 ARKEV DCT DLA UP685 ARDEX/N0501F340 UP685LIREX/N0501F340 DCT EREKA EREKA1B-DGAA0830 DIAP-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP CPDLCX SUR/RSP180 260BCANMANDATE DOF/260401 REG/A6EGD EET/OOMM0027 OYSC0122 HCSM0210HAAA0249 HKNA0345 HUEC0406 FZZA0433 FCCC0602 DNKK0719 DGAC0743SEL/CSQR CODE/89617C PER/D RALT/HKJK FCBB FKKD RMK/NRP HAR TCASADSB  KULDRO ORGN/EDDFUAEK)
Output	 2026-04-01 00:07:23.267	 FF	 ANA0027	 [DGACZQZX  DGFCZQZX]	 DGACZQZX	 011207	 OMDBZPZX	 ACCRA	 NGA028	 349.1775002043.57	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:07:23.268	 FF	 ANA0027	 [DNKKZQZX]	 DNKKZQZX	 011207	 OMDBZPZX	 KANO	 NKA032	 349.1775002043.57	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:49.57	 FF	 341.1775002069.47	 [DFFDZQZX]	 DFFDZQZX	 011207	 DRRRFDPB	  	 LST3313	 341.1775002069.47	 	  	 FPL	   	   	   	 (FPL-RAM545Y/A5322-IS-B38M/M-SDE1E3FGHIJ1RWXYZ/LB1-GMMN2135-N0462F330 FOBAC UR722 MABAP DCT BULIS/N0458F350 UR866 ONIMI/N0474F330 UR866 NUSUR NUSUR1A-DFFD0257 DFOO-PBN/A1B1B2C1D1O1S1S2 DAT/V H DOF/260331 REG/CNRHJ EET/DRRR0219 SEL/BFAK CODE/0201C1 RVR/200 OPR/RAM ORGN/EDDFRAMX PER/D RALT/GMML DFFD RMK/TCAS 7.1)
Output	 2026-04-01 00:07:49.591	 FF	 341.1775002069.47	 [DFFDZQZX]	 DFFDZQZX	 011207	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000749Z-0073:previd=341.1775002069.47	 341.1775002069.47	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:49.652	 FF	 341.1775002069.48	 [DFFDFDPA]	 DFFDFDPA	 011207	 DRRRFDPB	  	 LST3314	 341.1775002069.48	 	  	 FPL	   	   	   	 (FPL-RAM545Y/A5322-IS-B38M/M-SDE1E3FGHIJ1RWXYZ/LB1-GMMN2135-N0462F330 FOBAC UR722 MABAP DCT BULIS/N0458F350 UR866 ONIMI/N0474F330 UR866 NUSUR NUSUR1A-DFFD0257 DFOO-PBN/A1B1B2C1D1O1S1S2 DAT/V H DOF/260331 REG/CNRHJ EET/DRRR0219 SEL/BFAK CODE/0201C1 RVR/200 OPR/RAM ORGN/EDDFRAMX PER/D RALT/GMML DFFD RMK/TCAS 7.1)
Output	 2026-04-01 00:07:49.668	 FF	 341.1775002069.48	 [DFFDFDPA]	 DFFDFDPA	 011207	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000749Z-0074:previd=341.1775002069.48	 341.1775002069.48	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:56.038	 FF	 ANA0029	 [DBBBFPLX  DGACFPLX  DNKKZQZX]	 DBBBFPLX	 011207	 EDDFUAEK	  	 ANA0029	 349.1775002076.59	 	  	 FPL	   	   	   	 (FPL-UAE6M-IS-B77W/H-SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-OMDB0310-N0505F280 DCT ANVIX R401 GIDIS G783 VAVIM T636 BUBUB/N0499F290 Z889 ULBIS/N0494F310 Z889 DEBAV L710 KUKDI/N0499F320 B400 IMKAD/N0502F320 B400 RIGAM B404 PURKA/N0505F320 B404 DEMGO/N0505F320 UB404 HARGA UM216 PATAR UN553 NALOS UT136 BUN UH1 MONEN UL433 AKDEV/N0500F340 UL433 MPK UR984 ARKEV DCT DLA UP685 ARDEX/N0501F340 UP685 LIREX/N0501F340 DCT EREKA EREKA1B-DGAA0830 DIAP-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP CPDLCX SUR/RSP180 260B CANMANDATE DOF/260401 REG/A6EGD EET/OOMM0027 OYSC0122 HCSM0210 HAAA0249 HKNA0345 HUEC0406 FZZA0433 FCCC0602 DNKK0719 DGAC0743 SEL/CSQR CODE/89617C PER/D RALT/HKJK FCBB FKKD RMK/NRP HAR TCAS ADSB KULDRO)
Output	 2026-04-01 00:07:56.044	 FF	 349.1775002076.59	 [DGACFPLX]	 DGACFPLX	 011207	 EDDFUAEK	 ACCRA	 NGA029	 349.1775002076.59	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:07:56.045	 FF	 349.1775002076.59	 [DNKKZQZX]	 DNKKZQZX	 011207	 EDDFUAEK	 KANO	 NKA035	 349.1775002076.59	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:07:56.057	 FF	 349.1775002076.59	 [DBBBFPLX]	 DBBBFPLX	 011207	 EDDFUAEK	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000756Z-0076:previd=349.1775002076.59	 349.1775002076.59	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:57.11	 FF	 341.1775002077.51	 [DFFDZQZX]	 DFFDZQZX	 011207	 DRRRFDPB	  	 LST3317	 341.1775002077.51	 	  	 FPL	   	   	   	 (FPL-DTA653/A3335-IS-B77W/H-SWYDE1FGHIJ1J5M1R/LD1-LPPT2135-N0489F330 OBOLO DCT AMSEL DCT 3542N00755W DCT 3455N00803W DCT BULIS UR866 ULPAK UR866 OG UR983 GAPAK/N0490F370 UA400 NATAR DCT KODOR DCT VBD DCT VBJ-FNBJ0716-PBN/B1C1D1O1S1 DOF/260331 REG/D2TEG EET/GQNN0132 DRRR0255 SEL/GMBQ CODE/0900BB OPR/TAAG ANGOLA AIRLINES ORGN/EKBICPUF RALT/GMAD DXXX)
Output	 2026-04-01 00:07:57.125	 FF	 341.1775002077.51	 [DFFDZQZX]	 DFFDZQZX	 011207	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000757Z-0078:previd=341.1775002077.51	 341.1775002077.51	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:07:57.176	 FF	 341.1775002077.52	 [DFFDFDPA]	 DFFDFDPA	 011207	 DRRRFDPB	  	 LST3318	 341.1775002077.52	 	  	 FPL	   	   	   	 (FPL-DTA653/A3335-IS-B77W/H-SWYDE1FGHIJ1J5M1R/LD1-LPPT2135-N0489F330 OBOLO DCT AMSEL DCT 3542N00755W DCT 3455N00803W DCT BULIS UR866 ULPAK UR866 OG UR983 GAPAK/N0490F370 UA400 NATAR DCT KODOR DCT VBD DCT VBJ-FNBJ0716-PBN/B1C1D1O1S1 DOF/260331 REG/D2TEG EET/GQNN0132 DRRR0255 SEL/GMBQ CODE/0900BB OPR/TAAG ANGOLA AIRLINES ORGN/EKBICPUF RALT/GMAD DXXX)
Output	 2026-04-01 00:07:57.192	 FF	 341.1775002077.52	 [DFFDFDPA]	 DFFDFDPA	 011207	 DRRRFDPB	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401000757Z-0079:previd=341.1775002077.52	 341.1775002077.52	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:43.864	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001142Z-1677	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011211	 DFFDFDPA	 ALGER	 NAA0084	 384.1775002303.67	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:45.07	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001143Z-1678	 [DRRRFDPB]	 DRRRFDPB	 011211	 DFFDFDPA	 TOPSKY-ATC	 SLT0047	 384.1775002305.71	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:45.282	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001143Z-1678	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011211	 DFFDFDPA	 ALGER	 NAA0085	 384.1775002305.71	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:48.451	 FF	 384.1775002303.67	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011211	 DFFDFDPA	 ALGER	 NAA0086	 316.1775002308.4	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:49.868	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001147Z-1679	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011211	 DFFDFDPA	 ALGER	 NAA0087	 384.1775002308.76	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:49.883	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001147Z-1680	 [DRRRFDPB]	 DRRRFDPB	 011211	 DFFDFDPA	 TOPSKY-ATC	 SLT0048	 384.1775002309.80	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:11:51.286	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401001147Z-1680	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011211	 DFFDFDPA	 ALGER	 NAA0088	 384.1775002309.80	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:16:22.752	 FF	 ANA0067	 [DNAAZTZX  DNKKZQZX  DRRRZQZX  DRZZZQZX]	 DNAAZTZX	 011216	 EKODFFLX	  	 ANA0067	 349.1775002582.54	 	  	 FPL	   	   	   	 (FPL-CGJZJ-IN-CRJ2/M-SDFGHIRWY/SB1-DTTJ1200-N0440F340 DCT EBA UG362 SAMRA/N0437F360 UG362 BOD/N0434F350 UR978 ASUA604 KAN/N0434F360 UR778 KUA UV456 OXORU DCT-DNAA0350 DNKN-PBN/A1B1C1D1S1 SUR/CANMANDATE DOF/260401 EET/DAAA0025 DRRR0202DNKK0310 SEL/GPDS ORGN/EKODFFLX RMK/TCAS EQUIPPED)
Output	 2026-04-01 00:16:22.76	 FF	 ANA0067	 [DRRRZQZX]	 DRRRZQZX	 011216	 EKODFFLX	 CCR_OUEST	 ZQN019	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:22.76	 FF	 349.1775002582.54	 [DNAAZTZX  DNKKZQZX]	 DNAAZTZX	 011216	 EKODFFLX	 KANO	 NKA089	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:22.761	 FF	 ANA0067	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011216	 EKODFFLX	 ASS_LOCALE	 PNC012	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:22.764	 FF	 ANA0067	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011216	 EKODFFLX	 TOPSKY-ATC	 SLT0066	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:22.764	 FF	 ANA0067	 [DRRNZTZX]	 DRRNZTZX	 011216	 EKODFFLX	 TWR	 ZTN007	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:22.786	 FF	 349.1775002582.54	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011216	 EKODFFLX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401001622Z-0035:previd=349.1775002582.54	 349.1775002582.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:58.744	 FF	 /PRMD=FK/ADMD=ICAO/C=XX/;MTA-FKKK-1.0566283-260401.001235	 [DNMMZPZX]	 DNMMZPZX	 011212	 FKKDZPZX	 LAGOS	 ALR184	 384.1775002618.240	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:16:58.744	 FF	 /PRMD=FK/ADMD=ICAO/C=XX/;MTA-FKKK-1.0566283-260401.001235	 [DNKKZQZX  DNAAZTZX  DNAAZPZX]	 DNKKZQZX	 011212	 FKKDZPZX	 KANO	 NKA094	 384.1775002618.240	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:18:25.365	 FF	 ANA0068	 [DNKKZQZX  DNLLZQZX  DNMMZTZX  DRZZZQZX]	 DNKKZQZX	 011218	 EUCHZMFP	  	 ANA0068	 349.1775002705.62	 	  	 FPL	   	   	   	 (FPL-BCS081-IS-A332/H-SDE2GHIJ1J3J4J5M1P2RWXYZ/SB1D1-EBBR0445-N0457F330 CIV N872 LESDO DCT KOVIN DCT DUCRA UM728 RESMI UN857DISAK/N0461F350 DCT DIRMO DCT ETAMO DCT ADEKA DCT MOKDI DCT MEN DCTBADAM DCT KANIG DCT KENAS DCT POS N855 GENIO DCT MOGIL/N0475F350UB31 ZEM/N0477F360 UB726 GHA/N0475F370 UA615 TMS UA604EREBO/N0473F370 UA604 GITEP/N0473F380 UT258 NANOS/N0472F380 UB731KIGRA/N0471F380 UB731 BUDSI BUDSI1N-DNMM0548 DGAA DXXX-PBN/A1B1C1D1L1O1S1S2 NAV/AUSEP RNP2 COM/SAT PHONE 0517 0706 4410 CALLSIGN POSTMAN DAT/1FANSE SUR/260B RSP180 CANMANDATE DOF/260401REG/DALMD EET/LFFF0009 LECB0108 DAAA0137 DRRR0354 DNKK0448 SEL/EGPQCODE/3C71A4 RVR/075 OPR/BCS ORGN/EDDPEATA PER/C RALT/DTTJ DNAARMK/ADSB NRP TCAS II ACAS EQUIPPED CARGO OPS CONTACT 4934144991818OVERFLT PERM NBR DA 2371 ANAC BS 2026 DR NE V261301N TO NE VE261309NDN AA0011 31031234)
Output	 2026-04-01 00:18:25.375	 FF	 ANA0068	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011218	 EUCHZMFP	 ASS_LOCALE	 PNC013	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.375	 FF	 349.1775002705.62	 [DNKKZQZX]	 DNKKZQZX	 011218	 EUCHZMFP	 KANO	 NKA095	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.376	 FF	 ANA0068	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011218	 EUCHZMFP	 TOPSKY-ATC	 SLT0067	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.376	 FF	 349.1775002705.62	 [DNLLZQZX  DNMMZTZX]	 DNLLZQZX	 011218	 EUCHZMFP	 LAGOS	 ALR187	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.378	 FF	 ANA0068	 [DRRRZQZX]	 DRRRZQZX	 011218	 EUCHZMFP	 CCR_OUEST	 ZQN020	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.38	 FF	 ANA0068	 [DRRNZTZX]	 DRRNZTZX	 011218	 EUCHZMFP	 TWR	 ZTN008	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:18:25.417	 FF	 349.1775002705.62	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011218	 EUCHZMFP	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401001825Z-0043:previd=349.1775002705.62	 349.1775002705.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:19:13.901	 FF	 /PRMD=FK/ADMD=ICAO/C=XX/;MTA-FKKK-1.0566284-260401.001450	 [DNMMZTZX  DNMMZQZX  DNMMZPZX]	 DNMMZTZX	 011214	 FKKDZPZX	 LAGOS	 ALR190	 384.1775002753.252	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.56	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [DRRRFDPB]	 DRRRFDPB	 011221	 EBBRSABR	 TOPSKY-ATC	 SLT0078	 384.1775002878.31	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.56	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011221	 EBBRSABR	 ALGER	 NAA0114	 384.1775002878.31	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.871	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [DRRRFDFB  DRRNYDYX  DRRRFDPB]	 DRRRFDFB	 011221	 EBBRSABR	 TOPSKY-ATC	 SLT0079	 384.1775002878.34	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.871	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [DRRNYDYX]	 DRRNYDYX	 011221	 EBBRSABR	 ASS_LOCALE	 PNC016	 384.1775002878.34	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.876	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [DRRRFDPI  DRRRFDPB  DRRNYDYX]	 DRRRFDPI	 011221	 EBBRSABR	 TOPSKY-ATC	 SLT0080	 384.1775002878.39	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:18.878	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [DRRNYDYX]	 DRRNYDYX	 011221	 EBBRSABR	 ASS_LOCALE	 PNC017	 384.1775002878.39	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:22.048	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011221	 EBBRSABR	 ALGER	 NAA0115	 384.1775002878.34	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:21:25.539	 FF	 /PRMD=SITA/ADMD=ICAO/C=XX/;SITA-MTCU.ZafAlS49SXekxdHDJQsEKQ	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011221	 EBBRSABR	 ALGER	 NAA0116	 384.1775002878.39	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:22:55.74	 FF	 384.1775002878.39	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011221	 EBBRSABR	 ALGER	 NAA0120	 316.1775002975.1	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:25.331	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002324Z-1693	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0123	 384.1775003005.54	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:27.074	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002324Z-1695	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0124	 384.1775003006.58	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:28.815	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002324Z-1694	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0125	 384.1775003008.62	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:34.055	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002332Z-1696	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0127	 384.1775003014.66	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:35.798	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002333Z-1697	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0128	 384.1775003014.70	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:37.541	 FF	 /PRMD=DF/ADMD=ICAO/C=XX/;MTCU-DFFF-1-20260401002333Z-1698	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0129	 384.1775003015.74	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:23:59.945	 FF	 384.1775003014.66	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0130	 316.1775003039.5	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:24:01.687	 FF	 384.1775003014.70	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DFFDFDPA	 ALGER	 NAA0131	 316.1775003039.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:24:11.919	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A1985033C	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011224	 DIAPZPZX	 ALGER	 NAA0132	 384.1775003051.96	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:24:44.689	 FF	 HNA082	 [DNMMZTZX  DNKKZQZX  DNMMZAZX  DNMMZPZX]	 DNMMZTZX	 011224	 HKMOZPZX	  	 HNA082	 349.1775003084.26	 	  	 FPL	   	   	   	 (FPL-PVV8642-IN-B742/H-SDFGHIRWY/LB1-HKMO0400-N0515F280 EVIDI2A GADLA UL434 ASOLE UT913 GABSO UL445 NV UL433 BUT/N0510F300UL433 EDGOT EDGOT1N-DNMM0449 DXXX-PBN/A1B1O1 DOF/260401 REG/ERBAR EET/HUEC0059 FZZA0124 FCCC0246DNKK0356 SEL/KMFG OPR/FLY PRO ORGN/KDBQXAAG RALT/HKMO FZIC DNMMRMK/TCAS 7 1 EQUIPPED PHONE 0097143715005 GCAPVV0726 HKMO DEP KCAAASL 2026001657 UGANDA CAA UGA 20260329 946J DROC AAC S 0619 063326AAC S 0619 0633 26 CENTRAL AFRICA REP ANAC CSOV MAR13 23F609206REPOF CONGO BRAZ 0626 O ANAC DG DTA SRTA 26 CAMEROON 0514 CCAA DG SEGCDNMM LDG AA0029 26031340)
Output	 2026-04-01 00:24:44.699	 FF	 HNA082	 [DNMMZTZX  DNMMZAZX  DNMMZPZX]	 DNMMZTZX	 011224	 HKMOZPZX	 LAGOS	 ALR201	 349.1775003084.26	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:24:44.7	 FF	 HNA082	 [DNKKZQZX]	 DNKKZQZX	 011224	 HKMOZPZX	 KANO	 NKA112	 349.1775003084.26	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:24:55.179	 FF	 384.1775003051.96	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011224	 DIAPZPZX	 ALGER	 NAA0135	 316.1775003095.7	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:25:30.408	 FF	 384.1775002878.34	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011221	 EBBRSABR	 ALGER	 NAA0142	 316.1775003129.11	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:30:16.689	 FF	 ANA0100	 [DBBBFPLX  DGACFPLX  DIAPZPZX  DIIIZQZX  DRZZZQZX  DXXXZUZX]	 DBBBFPLX	 011229	 EDDFMSRX	  	 ANA0100	 349.1775003416.0	 	  	 FPL	   	   	   	 (FPL-MSR884-IS-A20N/M-SDE1E3GHIJ1M3RWY/LB1-DIAP0445-N0456F370 DCT AD UG855 GAPAG DCT DAMNA UQ594 AS DCT RAKOM DCT TONBA/N0451F390 R778 DITAR/N0451F390 M999 NAKDO W615 AST/N0454F380 W8 GINDI/N0456F360 W8 LUBOS/N0419F220 W8 ALPID/N0395F180 W8 CVO DCT-HECA0531 HESH-PBN/A1B1C1D1L1O1S2 DAT/SV DOF/260401 REG/SUGFP EET/DGAC0014 DRRR0057 FTTT0236 HLLL0330 HECC0420 SEL/JRCP CODE/01020A OPR/EGYPTAIR PER/C RMK/TCAS)
